year,species_id,sex,hindfoot_length,weight,genus,species,taxa
1989,RF,F,17,14,Reithrodontomys,fulvescens,Rodent
1989,RF,M,17,12,Reithrodontomys,fulvescens,Rodent
1989,RF,M,18,12,Reithrodontomys,fulvescens,Rodent
1989,RF,F,17,16,Reithrodontomys,fulvescens,Rodent
1989,RF,M,19,13,Reithrodontomys,fulvescens,Rodent
1990,RF,F,18,14,Reithrodontomys,fulvescens,Rodent
1990,RF,F,18,14,Reithrodontomys,fulvescens,Rodent
1996,PL,F,19,20,Peromyscus,leucopus,Rodent
1997,PL,M,20,21,Peromyscus,leucopus,Rodent
1997,PL,F,10,19,Peromyscus,leucopus,Rodent
1997,PL,M,21,22,Peromyscus,leucopus,Rodent
1998,PL,F,20,20,Peromyscus,leucopus,Rodent
1998,PL,M,20,13,Peromyscus,leucopus,Rodent
1982,NL,F,NA,99,Neotoma,albigula,Rodent
1982,NL,F,NA,109,Neotoma,albigula,Rodent
1982,NL,F,NA,108,Neotoma,albigula,Rodent
1983,NL,F,32,152,Neotoma,albigula,Rodent
1978,OL,F,NA,30,Onychomys,leucogaster,Rodent
1978,OL,F,NA,33,Onychomys,leucogaster,Rodent
1979,OL,F,22,35,Onychomys,leucogaster,Rodent
1979,OL,M,21,34,Onychomys,leucogaster,Rodent
1984,OL,M,22,39,Onychomys,leucogaster,Rodent
1985,OL,F,20,34,Onychomys,leucogaster,Rodent
1985,OL,F,19,40,Onychomys,leucogaster,Rodent
1985,OL,M,20,34,Onychomys,leucogaster,Rodent
1993,OL,F,19,17,Onychomys,leucogaster,Rodent
1982,PM,F,20,19,Peromyscus,maniculatus,Rodent
1983,PM,M,21,21,Peromyscus,maniculatus,Rodent
1983,PM,M,21,22,Peromyscus,maniculatus,Rodent
1986,PM,M,20,24,Peromyscus,maniculatus,Rodent
1987,PM,M,19,24,Peromyscus,maniculatus,Rodent
1987,PM,F,20,18,Peromyscus,maniculatus,Rodent
1987,PM,F,20,22,Peromyscus,maniculatus,Rodent
1987,PM,M,16,12,Peromyscus,maniculatus,Rodent
1987,PM,F,19,20,Peromyscus,maniculatus,Rodent
1987,PM,M,20,11,Peromyscus,maniculatus,Rodent
1987,PM,F,NA,13,Peromyscus,maniculatus,Rodent
1987,PM,M,19,8,Peromyscus,maniculatus,Rodent
1987,PM,F,22,25,Peromyscus,maniculatus,Rodent
1987,PM,M,21,26,Peromyscus,maniculatus,Rodent
1988,PM,M,22,28,Peromyscus,maniculatus,Rodent
1988,PM,M,20,27,Peromyscus,maniculatus,Rodent
1988,PM,F,21,21,Peromyscus,maniculatus,Rodent
1988,PM,M,20,21,Peromyscus,maniculatus,Rodent
1989,PM,F,22,26,Peromyscus,maniculatus,Rodent
1996,PM,M,20,19,Peromyscus,maniculatus,Rodent
1997,PM,M,20,24,Peromyscus,maniculatus,Rodent
1997,PM,M,23,22,Peromyscus,maniculatus,Rodent
1997,PM,M,21,16,Peromyscus,maniculatus,Rodent
1997,PM,F,22,26,Peromyscus,maniculatus,Rodent
1997,PM,F,22,25,Peromyscus,maniculatus,Rodent
1997,PM,F,19,15,Peromyscus,maniculatus,Rodent
1997,PM,F,21,16,Peromyscus,maniculatus,Rodent
1997,PM,M,20,18,Peromyscus,maniculatus,Rodent
1997,PM,F,21,17,Peromyscus,maniculatus,Rodent
1997,PM,M,21,20,Peromyscus,maniculatus,Rodent
1997,PM,F,20,29,Peromyscus,maniculatus,Rodent
1997,PM,M,21,22,Peromyscus,maniculatus,Rodent
1997,PM,M,21,19,Peromyscus,maniculatus,Rodent
1997,PM,F,21,18,Peromyscus,maniculatus,Rodent
1997,PM,M,20,24,Peromyscus,maniculatus,Rodent
1997,PM,F,20,19,Peromyscus,maniculatus,Rodent
1997,PM,F,21,20,Peromyscus,maniculatus,Rodent
1997,PM,F,20,17,Peromyscus,maniculatus,Rodent
1997,PM,F,21,19,Peromyscus,maniculatus,Rodent
1997,PM,M,21,20,Peromyscus,maniculatus,Rodent
1997,PM,F,20,18,Peromyscus,maniculatus,Rodent
1998,PM,F,21,20,Peromyscus,maniculatus,Rodent
1998,PM,M,20,23,Peromyscus,maniculatus,Rodent
1998,PM,M,21,21,Peromyscus,maniculatus,Rodent
1998,PM,F,21,26,Peromyscus,maniculatus,Rodent
1998,PM,F,22,26,Peromyscus,maniculatus,Rodent
1998,PM,F,20,25,Peromyscus,maniculatus,Rodent
1998,PM,M,20,14,Peromyscus,maniculatus,Rodent
1998,PM,F,21,25,Peromyscus,maniculatus,Rodent
1998,PM,M,NA,13,Peromyscus,maniculatus,Rodent
1998,PM,F,21,26,Peromyscus,maniculatus,Rodent
1998,PM,F,20,24,Peromyscus,maniculatus,Rodent
1999,PM,F,20,31,Peromyscus,maniculatus,Rodent
2000,PM,F,20,30,Peromyscus,maniculatus,Rodent
2000,PM,M,17,11,Peromyscus,maniculatus,Rodent
1989,RF,F,17,13,Reithrodontomys,fulvescens,Rodent
1997,PL,F,22,18,Peromyscus,leucopus,Rodent
1997,PL,F,21,10,Peromyscus,leucopus,Rodent
1984,NL,M,31,123,Neotoma,albigula,Rodent
1988,NL,M,34,112,Neotoma,albigula,Rodent
1988,OL,F,20,34,Onychomys,leucogaster,Rodent
1980,PM,M,21,21,Peromyscus,maniculatus,Rodent
1982,PM,F,21,19,Peromyscus,maniculatus,Rodent
1983,PM,M,19,18,Peromyscus,maniculatus,Rodent
1986,PM,M,19,21,Peromyscus,maniculatus,Rodent
1987,PM,M,22,28,Peromyscus,maniculatus,Rodent
1987,PM,F,19,31,Peromyscus,maniculatus,Rodent
1987,PM,M,22,27,Peromyscus,maniculatus,Rodent
1987,PM,F,18,11,Peromyscus,maniculatus,Rodent
1987,PM,M,21,11,Peromyscus,maniculatus,Rodent
1987,PM,F,19,31,Peromyscus,maniculatus,Rodent
1987,PM,F,20,20,Peromyscus,maniculatus,Rodent
1987,PM,F,21,24,Peromyscus,maniculatus,Rodent
1987,PM,F,NA,13,Peromyscus,maniculatus,Rodent
1987,PM,F,NA,24,Peromyscus,maniculatus,Rodent
1987,PM,M,20,25,Peromyscus,maniculatus,Rodent
1987,PM,F,20,9,Peromyscus,maniculatus,Rodent
1987,PM,M,20,10,Peromyscus,maniculatus,Rodent
1987,PM,M,18,10,Peromyscus,maniculatus,Rodent
1987,PM,M,19,10,Peromyscus,maniculatus,Rodent
1987,PM,F,22,33,Peromyscus,maniculatus,Rodent
1987,PM,M,21,23,Peromyscus,maniculatus,Rodent
1988,PM,M,22,24,Peromyscus,maniculatus,Rodent
1988,PM,M,20,23,Peromyscus,maniculatus,Rodent
1995,PM,F,20,21,Peromyscus,maniculatus,Rodent
1996,PM,F,20,22,Peromyscus,maniculatus,Rodent
1996,PM,M,19,23,Peromyscus,maniculatus,Rodent
1996,PM,F,21,33,Peromyscus,maniculatus,Rodent
1997,PM,M,21,21,Peromyscus,maniculatus,Rodent
1997,PM,M,22,18,Peromyscus,maniculatus,Rodent
1997,PM,M,20,15,Peromyscus,maniculatus,Rodent
1997,PM,F,20,35,Peromyscus,maniculatus,Rodent
1997,PM,F,20,24,Peromyscus,maniculatus,Rodent
1997,PM,F,22,23,Peromyscus,maniculatus,Rodent
1997,PM,F,20,13,Peromyscus,maniculatus,Rodent
1997,PM,F,20,12,Peromyscus,maniculatus,Rodent
1997,PM,M,20,21,Peromyscus,maniculatus,Rodent
1997,PM,M,20,22,Peromyscus,maniculatus,Rodent
1997,PM,F,20,18,Peromyscus,maniculatus,Rodent
1997,PM,M,22,17,Peromyscus,maniculatus,Rodent
1997,PM,M,20,19,Peromyscus,maniculatus,Rodent
1997,PM,F,21,23,Peromyscus,maniculatus,Rodent
1997,PM,M,19,21,Peromyscus,maniculatus,Rodent
1997,PM,M,22,26,Peromyscus,maniculatus,Rodent
1997,PM,F,20,22,Peromyscus,maniculatus,Rodent
1997,PM,M,22,27,Peromyscus,maniculatus,Rodent
1998,PM,F,18,16,Peromyscus,maniculatus,Rodent
1998,PM,M,21,18,Peromyscus,maniculatus,Rodent
1998,PM,F,20,22,Peromyscus,maniculatus,Rodent
1998,PM,F,20,18,Peromyscus,maniculatus,Rodent
1998,PM,M,21,23,Peromyscus,maniculatus,Rodent
1998,PM,M,20,23,Peromyscus,maniculatus,Rodent
1998,PM,M,20,23,Peromyscus,maniculatus,Rodent
1999,PM,F,19,22,Peromyscus,maniculatus,Rodent
1999,PM,F,17,24,Peromyscus,maniculatus,Rodent
1999,PM,M,20,21,Peromyscus,maniculatus,Rodent
1988,RF,F,17,13,Reithrodontomys,fulvescens,Rodent
1988,RF,F,17,18,Reithrodontomys,fulvescens,Rodent
1990,RF,M,18,12,Reithrodontomys,fulvescens,Rodent
1991,SF,F,30,199,Sigmodon,fulviventer,Rodent
1996,PL,F,20,24,Peromyscus,leucopus,Rodent
1996,PL,M,20,19,Peromyscus,leucopus,Rodent
1996,PL,M,21,20,Peromyscus,leucopus,Rodent
1998,PL,M,20,20,Peromyscus,leucopus,Rodent
1987,NL,M,32,154,Neotoma,albigula,Rodent
1987,NL,F,33,170,Neotoma,albigula,Rodent
1987,NL,F,NA,169,Neotoma,albigula,Rodent
1988,NL,M,34,235,Neotoma,albigula,Rodent
1988,NL,M,32,133,Neotoma,albigula,Rodent
1988,NL,F,34,161,Neotoma,albigula,Rodent
1988,NL,M,33,180,Neotoma,albigula,Rodent
1988,NL,M,32,174,Neotoma,albigula,Rodent
1988,NL,F,33,156,Neotoma,albigula,Rodent
1979,PM,M,21,23,Peromyscus,maniculatus,Rodent
1982,PM,F,21,27,Peromyscus,maniculatus,Rodent
1983,PM,M,21,20,Peromyscus,maniculatus,Rodent
1983,PM,M,21,20,Peromyscus,maniculatus,Rodent
1983,PM,M,21,21,Peromyscus,maniculatus,Rodent
1983,PM,M,21,21,Peromyscus,maniculatus,Rodent
1983,PM,F,20,17,Peromyscus,maniculatus,Rodent
1983,PM,M,21,22,Peromyscus,maniculatus,Rodent
1987,PM,F,20,31,Peromyscus,maniculatus,Rodent
1987,PM,F,NA,25,Peromyscus,maniculatus,Rodent
1987,PM,M,NA,25,Peromyscus,maniculatus,Rodent
1987,PM,M,20,30,Peromyscus,maniculatus,Rodent
1987,PM,F,20,29,Peromyscus,maniculatus,Rodent
1987,PM,M,21,25,Peromyscus,maniculatus,Rodent
1987,PM,F,21,27,Peromyscus,maniculatus,Rodent
1988,PM,M,21,24,Peromyscus,maniculatus,Rodent
1988,PM,M,21,25,Peromyscus,maniculatus,Rodent
1988,PM,M,21,26,Peromyscus,maniculatus,Rodent
1988,PM,M,21,20,Peromyscus,maniculatus,Rodent
1996,PM,F,21,24,Peromyscus,maniculatus,Rodent
1996,PM,F,20,20,Peromyscus,maniculatus,Rodent
1996,PM,M,21,21,Peromyscus,maniculatus,Rodent
1996,PM,F,21,17,Peromyscus,maniculatus,Rodent
1996,PM,M,21,20,Peromyscus,maniculatus,Rodent
1996,PM,M,21,20,Peromyscus,maniculatus,Rodent
1996,PM,F,19,21,Peromyscus,maniculatus,Rodent
1996,PM,F,19,12,Peromyscus,maniculatus,Rodent
1997,PM,F,20,26,Peromyscus,maniculatus,Rodent
1997,PM,M,20,11,Peromyscus,maniculatus,Rodent
1997,PM,F,21,30,Peromyscus,maniculatus,Rodent
1997,PM,F,19,24,Peromyscus,maniculatus,Rodent
1997,PM,F,22,28,Peromyscus,maniculatus,Rodent
1997,PM,F,22,26,Peromyscus,maniculatus,Rodent
1997,PM,F,20,24,Peromyscus,maniculatus,Rodent
1997,PM,F,21,18,Peromyscus,maniculatus,Rodent
1997,PM,M,22,19,Peromyscus,maniculatus,Rodent
1997,PM,F,21,30,Peromyscus,maniculatus,Rodent
1997,PM,F,20,27,Peromyscus,maniculatus,Rodent
1997,PM,F,NA,25,Peromyscus,maniculatus,Rodent
1997,PM,F,21,21,Peromyscus,maniculatus,Rodent
1997,PM,F,22,24,Peromyscus,maniculatus,Rodent
1997,PM,M,19,17,Peromyscus,maniculatus,Rodent
1997,PM,F,21,33,Peromyscus,maniculatus,Rodent
1997,PM,F,21,23,Peromyscus,maniculatus,Rodent
1997,PM,M,22,22,Peromyscus,maniculatus,Rodent
1997,PM,M,20,15,Peromyscus,maniculatus,Rodent
1997,PM,F,22,22,Peromyscus,maniculatus,Rodent
1997,PM,M,19,15,Peromyscus,maniculatus,Rodent
1997,PM,M,21,24,Peromyscus,maniculatus,Rodent
1997,PM,M,21,21,Peromyscus,maniculatus,Rodent
1997,PM,M,20,17,Peromyscus,maniculatus,Rodent
1997,PM,M,21,22,Peromyscus,maniculatus,Rodent
1997,PM,M,20,18,Peromyscus,maniculatus,Rodent
1997,PM,M,20,17,Peromyscus,maniculatus,Rodent
1998,PM,M,22,22,Peromyscus,maniculatus,Rodent
1998,PM,M,20,10,Peromyscus,maniculatus,Rodent
1998,PM,F,20,20,Peromyscus,maniculatus,Rodent
1998,PM,F,19,26,Peromyscus,maniculatus,Rodent
1998,PM,F,20,17,Peromyscus,maniculatus,Rodent
1998,PM,F,20,17,Peromyscus,maniculatus,Rodent
1998,PM,F,20,25,Peromyscus,maniculatus,Rodent
1998,PM,M,20,13,Peromyscus,maniculatus,Rodent
1999,PM,M,21,21,Peromyscus,maniculatus,Rodent
1989,RF,M,17,11,Reithrodontomys,fulvescens,Rodent
1989,RF,F,18,15,Reithrodontomys,fulvescens,Rodent
1997,PL,F,20,22,Peromyscus,leucopus,Rodent
1997,PL,F,21,16,Peromyscus,leucopus,Rodent
1997,PL,M,20,16,Peromyscus,leucopus,Rodent
1997,PL,F,21,22,Peromyscus,leucopus,Rodent
1998,PL,F,20,8,Peromyscus,leucopus,Rodent
